fname,labels,mids,split,multi_label,primary_label
240608,"Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds","/m/05mxj0q,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Packing_tape_and_duct_tape
48319,"Plucked_string_instrument,Musical_instrument,Music","/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Plucked_string_instrument
421001,Engine,/m/02mk9,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Engine
170992,"Race_car_and_auto_racing,Engine,Car,Motor_vehicle_(road),Vehicle","/m/0ltv,/m/02mk9,/m/0k4j,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Race_car_and_auto_racing
382614,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
104529,"Squeak,Slam,Wood,Door,Domestic_sounds_and_home_sounds","/m/07q6cd_,/m/07rjzl8,/m/083vt,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Squeak
154428,"Crying_and_sobbing,Human_voice","/m/0463cq4,/m/09l8g",train,"[0, 0, 1, 0, 0, 0, 0, 0]",
325466,"Bark,Dog,Domestic_animals_and_pets,Animal","/m/05tny_,/m/0bt9lr,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bark
30608,"Tick-tock,Clock,Mechanisms","/m/07qjznl,/m/01x3z,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tick-tock
179230,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
428953,Chewing_and_mastication,/m/03cczk,val,"[0, 0, 0, 0, 0, 0, 0, 0]",Chewing_and_mastication
18364,"Crowd,Human_group_actions","/m/03qtwd,/t/dd00012",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Crowd
203379,"Shatter,Crushing,Glass","/m/07rn7sz,/m/07plct2,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
178032,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
216272,Explosion,/m/014zdl,train,"[0, 0, 0, 1, 0, 0, 0, 0]",
390701,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
412772,"Bicycle,Vehicle","/m/0199g,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bicycle
80131,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Dishes_and_pots_and_pans
175454,"Male_singing,Singing,Human_voice","/t/dd00003,/m/015lz1,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Male_singing
209027,Wind,/m/03m9d0z,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind
66299,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
178823,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
54779,Run,/m/06h7j,val,"[0, 0, 0, 0, 0, 0, 0, 0]",Run
189446,"Fixed-wing_aircraft_and_airplane,Aircraft,Vehicle","/m/0cmf2,/m/0k5j,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Fixed-wing_aircraft_and_airplane
10358,Screech,/m/07q8k13,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Screech
343878,"Gasp,Human_voice,Breathing,Respiratory_sounds","/m/07s0dtb,/m/09l8g,/m/0lyf6,/m/09hlz4",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Gasp
174134,"Crash_cymbal,Cymbal,Percussion,Musical_instrument,Music","/m/0bm0k,/m/01qbl,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Crash_cymbal
264993,"Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm","/m/0btp2,/m/0912c9,/m/0k4j,/m/012f08,/m/07yv9,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
434234,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
391358,"Screaming,Human_voice","/m/03qc9zr,/m/09l8g",val,"[1, 0, 0, 0, 0, 0, 0, 0]",
134898,"Truck,Motor_vehicle_(road),Vehicle","/m/07r04,/m/012f08,/m/07yv9",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Truck
325383,"Harmonica,Musical_instrument,Music","/m/03qjg,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Harmonica
67571,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
188524,Glass,/m/039jq,train,"[0, 0, 0, 0, 0, 1, 0, 0]",
250094,"Crow,Bird,Wild_animals,Animal","/m/04s8yn,/m/015p6,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Crow
158778,"Musical_instrument,Music","/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Musical_instrument
205011,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
242361,Glass,/m/039jq,train,"[0, 0, 0, 0, 0, 1, 0, 0]",
148013,Animal,/m/0jbk,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Animal
347217,"Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm","/m/03wwcy,/m/02dgv,/t/dd00071,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
368343,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
26832,Glass,/m/039jq,train,"[0, 0, 0, 0, 0, 1, 0, 0]",
429321,"Sigh,Human_voice","/m/07plz5l,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Sigh
207751,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
188518,Glass,/m/039jq,train,"[0, 0, 0, 0, 0, 1, 0, 0]",
429116,"Purr,Cat,Domestic_animals_and_pets,Animal","/m/02yds9,/m/01yrx,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Purr
249721,"Male_speech_and_man_speaking,Laughter,Speech,Human_voice","/m/05zppz,/m/01j3sz,/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Male_speech_and_man_speaking
243557,"Trickle_and_dribble,Pour,Liquid","/m/07pqc89,/m/07prgkl,/m/04k94",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Trickle_and_dribble
404533,Hiss,/m/07rjwbb,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Hiss
320247,"Screaming,Human_voice","/m/03qc9zr,/m/09l8g",train,"[1, 0, 0, 0, 0, 0, 0, 0]",
92958,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Child_speech_and_kid_speaking
182014,Human_voice,/m/09l8g,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Human_voice
374878,"Brass_instrument,Musical_instrument,Music","/m/01kcd,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Brass_instrument
98494,"Gong,Percussion,Musical_instrument,Music","/m/0mbct,/m/0l14md,/m/04szw,/m/04rlf",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Gong
204697,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
173978,"Alarm,Boat_and_Water_vehicle,Vehicle","/m/07pp_mv,/m/019jd,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
231247,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
67324,"Screaming,Human_voice","/m/03qc9zr,/m/09l8g",train,"[1, 0, 0, 0, 0, 0, 0, 0]",
422069,"Chime,Bell","/m/0f8s22,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chime
204425,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
163562,"Ringtone,Telephone,Alarm","/m/01hnzm,/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
199825,"Rattle_(instrument),Percussion,Musical_instrument,Music","/m/05r5wn,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Rattle_(instrument)
341793,"Musical_instrument,Music","/m/04szw,/m/04rlf",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Musical_instrument
177257,"Plucked_string_instrument,Musical_instrument,Music","/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Plucked_string_instrument
67520,Explosion,/m/014zdl,train,"[0, 0, 0, 1, 0, 0, 0, 0]",
119880,"Cupboard_open_or_close,Domestic_sounds_and_home_sounds","/m/0642b4,/t/dd00071",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Cupboard_open_or_close
76627,"Female_singing,Singing,Human_voice","/t/dd00004,/m/015lz1,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Female_singing
156110,Domestic_sounds_and_home_sounds,/t/dd00071,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Domestic_sounds_and_home_sounds
110570,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
169628,"Screaming,Human_voice","/m/03qc9zr,/m/09l8g",val,"[1, 0, 0, 0, 0, 0, 0, 0]",
184436,"Sneeze,Respiratory_sounds","/m/01hsr_,/m/09hlz4",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Sneeze
29609,"Bus,Engine,Motor_vehicle_(road),Vehicle","/m/01bjv,/m/02mk9,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bus
383625,"Bicycle_bell,Alarm,Bicycle,Vehicle,Bell","/m/0gy1t2s,/m/07pp_mv,/m/0199g,/m/07yv9,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
84556,"Wild_animals,Animal","/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wild_animals
84701,"Wind_chime,Chime,Bell","/m/026fgl,/m/0f8s22,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind_chime
322012,"Purr,Cat,Domestic_animals_and_pets,Animal","/m/02yds9,/m/01yrx,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Purr
250814,"Crow,Bird,Wild_animals,Animal","/m/04s8yn,/m/015p6,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Crow
110400,"Percussion,Musical_instrument,Music","/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Percussion
364481,"Crying_and_sobbing,Human_voice","/m/0463cq4,/m/09l8g",train,"[0, 0, 1, 0, 0, 0, 0, 0]",
434450,"Shatter,Crushing,Glass","/m/07rn7sz,/m/07plct2,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
35969,Thunderstorm,/m/0jb2l,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Thunderstorm
105079,"Skateboard,Vehicle","/m/06_fw,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Skateboard
425654,"Mechanical_fan,Mechanisms","/m/02x984l,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Mechanical_fan
101338,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom,Car,Motor_vehicle_(road),Vehicle,Engine","/m/0ltv,/m/07q2z82,/m/0k4j,/m/012f08,/m/07yv9,/m/02mk9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Race_car_and_auto_racing
26839,"Train,Rail_transport,Vehicle","/m/07jdr,/m/06d_3,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Train
429326,"Sigh,Human_voice","/m/07plz5l,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Sigh
138316,"Walk_and_footsteps,Run","/m/07pbtc8,/m/06h7j",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Walk_and_footsteps
386119,Tools,/m/07k1x,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tools
322505,"Boom,Explosion","/m/07qqyl4,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
261565,"Camera,Mechanisms","/m/0dv5r,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Camera
323131,"Bicycle_bell,Alarm,Bicycle,Vehicle,Bell","/m/0gy1t2s,/m/07pp_mv,/m/0199g,/m/07yv9,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
333712,"Accordion,Musical_instrument,Music","/m/0mkg,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Accordion
410827,"Knock,Door,Domestic_sounds_and_home_sounds","/m/07r4wb8,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Knock
357049,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music","/m/085jw,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind_instrument_and_woodwind_instrument
252715,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds","/m/01m2v,/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Computer_keyboard
253982,"Sliding_door,Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm","/m/02y_763,/m/03wwcy,/m/02dgv,/t/dd00071,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
263488,Animal,/m/0jbk,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Animal
268917,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
72006,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Conversation
332641,Vehicle,/m/07yv9,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Vehicle
18965,"Buzz,Insect,Wild_animals,Animal","/m/07pjwq1,/m/03vt0,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Buzz
33651,"Female_speech_and_woman_speaking,Yell,Speech,Human_voice,Shout","/m/02zsn,/m/07sr1lc,/m/09x0r,/m/09l8g,/m/07p6fty",train,"[0, 1, 0, 0, 0, 0, 0, 0]",
131475,"Gull_and_seagull,Bird,Wild_animals,Animal","/m/01dwxx,/m/015p6,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Gull_and_seagull
201301,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds","/m/01m2v,/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Computer_keyboard
379232,Squeak,/m/07q6cd_,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Squeak
63342,"Cheering,Clapping,Child_speech_and_kid_speaking,Shout,Human_group_actions,Human_voice,Hands,Speech","/m/053hz1,/m/0l15bq,/m/0ytgt,/m/07p6fty,/t/dd00012,/m/09l8g,/m/0k65p,/m/09x0r",val,"[0, 1, 0, 0, 0, 0, 0, 0]",
236957,Animal,/m/0jbk,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Animal
215819,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
383596,"Bicycle_bell,Bicycle,Vehicle,Alarm,Bell","/m/0gy1t2s,/m/0199g,/m/07yv9,/m/07pp_mv,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
84069,"Snare_drum,Drum,Percussion,Musical_instrument,Music","/m/06rvn,/m/026t6,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Snare_drum
377027,"Applause,Human_group_actions","/m/028ght,/t/dd00012",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Applause
262278,"Siren,Alarm","/m/03kmc9,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 1, 1]",
233157,"Livestock_and_farm_animals_and_working_animals,Animal","/m/0ch8v,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Livestock_and_farm_animals_and_working_animals
352877,"Camera,Mechanisms","/m/0dv5r,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Camera
24627,Bell,/m/0395lw,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bell
219521,"Crack,Crackle","/m/07qs1cx,/m/07pzfmf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Crack
268851,"Printer,Mechanisms","/m/01m4t,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Printer
382008,Animal,/m/0jbk,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Animal
365490,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds","/m/01m2v,/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Computer_keyboard
217048,Animal,/m/0jbk,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Animal
179393,"Crying_and_sobbing,Human_voice","/m/0463cq4,/m/09l8g",train,"[0, 0, 1, 0, 0, 0, 0, 0]",
193965,"Typewriter,Typing,Domestic_sounds_and_home_sounds","/m/0c2wf,/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Typewriter
26914,"Door,Domestic_sounds_and_home_sounds","/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Door
387674,"Idling,Engine_starting,Engine","/m/07pb8fc,/t/dd00130,/m/02mk9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Idling
237752,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
76618,"Male_singing,Singing,Human_voice","/t/dd00003,/m/015lz1,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Male_singing
250521,"Sawing,Tools","/m/01b82r,/m/07k1x",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Sawing
348898,"Glockenspiel,Mallet_percussion,Percussion,Musical_instrument,Music","/m/0dwtp,/m/0j45pbj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Glockenspiel
156204,"Motorcycle,Accelerating_and_revving_and_vroom,Motor_vehicle_(road),Vehicle,Engine","/m/04_sv,/m/07q2z82,/m/012f08,/m/07yv9,/m/02mk9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Motorcycle
179242,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
68724,"Sawing,Tools","/m/01b82r,/m/07k1x",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Sawing
348896,"Glockenspiel,Mallet_percussion,Percussion,Musical_instrument,Music","/m/0dwtp,/m/0j45pbj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Glockenspiel
382861,"Tambourine,Percussion,Musical_instrument,Music","/m/07brj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tambourine
422316,Tap,/m/07qcpgn,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tap
33742,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
386264,"Drill,Power_tool,Tools","/m/01d380,/m/0_ksk,/m/07k1x",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drill
246829,"Bowed_string_instrument,Musical_instrument,Music","/m/0l14_3,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bowed_string_instrument
77417,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Child_speech_and_kid_speaking
339638,"Chink_and_clink,Glass","/m/07q7njn,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
132074,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
74474,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
85250,"Toilet_flush,Domestic_sounds_and_home_sounds","/m/01jt3m,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Toilet_flush
341414,"Coin_(dropping),Glass,Domestic_sounds_and_home_sounds","/m/0242l,/m/039jq,/t/dd00071",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
85402,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/07pggtn,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chirp_and_tweet
315729,"Door,Car,Domestic_sounds_and_home_sounds,Motor_vehicle_(road),Vehicle","/m/02dgv,/m/0k4j,/t/dd00071,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Door
321677,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
340652,"Accelerating_and_revving_and_vroom,Engine","/m/07q2z82,/m/02mk9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Accelerating_and_revving_and_vroom
68699,"Keys_jangling,Domestic_sounds_and_home_sounds","/m/03v3yw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Keys_jangling
20327,Thump_and_thud,/m/07qnq_y,val,"[0, 0, 0, 0, 0, 0, 0, 0]",Thump_and_thud
167544,"Ringtone,Telephone,Alarm","/m/01hnzm,/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
66928,"Drawer_open_or_close,Domestic_sounds_and_home_sounds","/m/0fqfqc,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drawer_open_or_close
10350,Screech,/m/07q8k13,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Screech
258179,"Ringtone,Bell,Telephone,Alarm","/m/01hnzm,/m/0395lw,/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
367129,"Knock,Door,Domestic_sounds_and_home_sounds","/m/07r4wb8,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Knock
213162,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
29558,"Traffic_noise_and_roadway_noise,Engine,Car,Motor_vehicle_(road),Vehicle","/m/0btp2,/m/02mk9,/m/0k4j,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Traffic_noise_and_roadway_noise
384195,"Splash_and_splatter,Liquid","/m/07rrlb6,/m/04k94",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Splash_and_splatter
239273,Mechanisms,/t/dd00077,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Mechanisms
99630,"Alarm,Ocean,Boat_and_Water_vehicle,Water,Vehicle","/m/07pp_mv,/m/05kq4,/m/019jd,/m/0838f,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
70360,"Cupboard_open_or_close,Domestic_sounds_and_home_sounds","/m/0642b4,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cupboard_open_or_close
377382,"Crash_cymbal,Cymbal,Percussion,Musical_instrument,Music","/m/0bm0k,/m/01qbl,/m/0l14md,/m/04szw,/m/04rlf",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Crash_cymbal
362327,"Meow,Cat,Domestic_animals_and_pets,Animal","/m/07qrkrw,/m/01yrx,/m/068hy,/m/0jbk",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Meow
128298,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
202579,"Marimba_and_xylophone,Mallet_percussion,Percussion,Musical_instrument,Music","/m/0dwsp,/m/0j45pbj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Marimba_and_xylophone
368276,"Yell,Shout,Human_voice","/m/07sr1lc,/m/07p6fty,/m/09l8g",train,"[0, 1, 0, 0, 0, 0, 0, 0]",
179867,"Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm","/m/0btp2,/m/0912c9,/m/0k4j,/m/012f08,/m/07yv9,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
353231,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal","/m/07pggtn,/m/020bb7,/m/015p6,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chirp_and_tweet
331685,"Gull_and_seagull,Bird,Wild_animals,Animal","/m/01dwxx,/m/015p6,/m/01280g,/m/0jbk",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Gull_and_seagull
23735,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Conversation
316416,"Screaming,Human_voice","/m/03qc9zr,/m/09l8g",train,"[1, 0, 0, 0, 0, 0, 0, 0]",
253619,Chewing_and_mastication,/m/03cczk,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chewing_and_mastication
349294,"Knock,Wood,Door,Domestic_sounds_and_home_sounds","/m/07r4wb8,/m/083vt,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Knock
92394,"Giggle,Laughter,Human_voice","/m/07r660_,/m/01j3sz,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Giggle
357873,"Trumpet,Brass_instrument,Musical_instrument,Music","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Trumpet
67557,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
20925,"Bass_drum,Drum,Percussion,Musical_instrument,Music","/m/0bm02,/m/026t6,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bass_drum
109740,"Cheering,Fireworks,Explosion,Human_group_actions","/m/053hz1,/m/0g6b5,/m/014zdl,/t/dd00012",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
420320,Wind,/m/03m9d0z,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind
59292,"Gull_and_seagull,Bird,Wild_animals,Animal","/m/01dwxx,/m/015p6,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Gull_and_seagull
54973,"Crow,Bird,Wild_animals,Animal","/m/04s8yn,/m/015p6,/m/01280g,/m/0jbk",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Crow
116608,"Camera,Mechanisms","/m/0dv5r,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Camera
