fname,gt_Scream,gt_Shout,gt_Crying,gt_Explosion,gt_Gunshot,gt_Glass,gt_Siren,gt_Alarm,pseudo_Scream,pseudo_Shout,pseudo_Crying,pseudo_Explosion,pseudo_Gunshot,pseudo_Glass,pseudo_Siren,pseudo_Alarm,tuned_Scream,tuned_Shout,tuned_Crying,tuned_Explosion,tuned_Gunshot,tuned_Glass,tuned_Siren,tuned_Alarm,score_Scream,score_Shout,score_Crying,score_Explosion,score_Gunshot,score_Glass,score_Siren,score_Alarm
175620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871,-0.1109,-0.0294,-0.0755,0.0879,-0.116,0.1059,0.1926
434409,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0149,0.0248,-0.0142,0.269,0.2168,0.0044,0.0144,0.1314
257949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389,-0.0134,-0.0006,-0.0913,-0.0393,-0.2312,-0.0356,0.0691
117891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1265,-0.1053,-0.0592,-0.0677,-0.0099,0.0346,-0.0532,0.0136
166124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1471,0.0815,0.1912,-0.0906,-0.0575,-0.0046,0.0241,-0.0894
216097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1751,-0.1951,-0.1058,-0.0725,0.0415,-0.0719,-0.062,-0.0018
59304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2141,0.2082,0.1814,0.0955,-0.0084,0.1197,0.0684,0.0522
350551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1105,-0.1552,-0.1046,-0.029,0.03,-0.05,-0.0582,-0.1002
50920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954,-0.1689,-0.15,-0.0596,-0.0899,-0.0552,0.004,-0.0033
49538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1208,-0.1544,-0.1305,-0.051,-0.159,-0.1118,-0.0812,-0.0153
379969,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2127,0.4546,0.0181,0.0072,-0.0047,0.0176,0.0768,0.1062
93643,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.1274,0.0652,0.1236,-0.1464,-0.0407,-0.0842,0.4657,0.3367
322129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474,0.1007,-0.0528,-0.0781,-0.0134,-0.003,0.1622,0.1646
135613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.1309,0.1588,-0.0753,0.0883,0.0355,0.0191,0.3515,0.4292
181317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191,-0.0322,0.16,-0.0986,0.0154,-0.0407,0.0426,0.1262
133813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.003,0.0768,-0.0795,-0.0133,-0.1275,-0.001,0.2046
239137,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.0468,0.0519,-0.1334,0.578,0.3474,0.059,0.0724,0.1243
239470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381,0.1689,-0.138,-0.0531,0.0248,-0.0077,-0.0261,-0.0693
176902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987,-0.0754,-0.1044,0.0089,-0.0116,0.0531,-0.138,0.0491
44224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384,-0.0281,-0.0315,0.0477,-0.049,-0.0594,0.1503,0.0648
56900,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0.1949,0.2634,0.059,0.4158,0.3892,0.1743,0.1321,0.1374
108408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577,-0.0046,-0.1055,-0.0369,0.0217,0.1077,0.0631,0.1886
386507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021,-0.098,-0.1662,-0.0059,0.0104,-0.0723,0.0675,0.0246
22519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2062,-0.1441,-0.1401,0.0652,0.0558,-0.087,-0.2185,-0.0366
126392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286,0.0391,0.1098,-0.1663,-0.044,-0.0781,0.0019,0.1073
90972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164,0.003,-0.0665,-0.0184,0.0974,0.0876,0.0903,0.164
95112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957,-0.1202,0.0934,-0.1886,-0.0026,-0.2235,0.072,0.1036
188735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925,-0.0316,-0.0864,-0.111,-0.0458,-0.1179,0.0274,0.0145
239277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049,-0.0446,-0.068,-0.0787,-0.0221,-0.1038,0.0377,0.0713
212633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533,-0.0599,-0.0669,-0.065,-0.073,0.0299,-0.006,0.0382
216919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684,0.0178,-0.083,-0.0646,0.0017,-0.0678,-0.0668,0.0687
83901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1463,-0.1344,-0.1495,-0.0035,0.04,0.0248,-0.1022,-0.002
405647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1005,-0.1496,0.0041,0.0289,0.0531,0.0014,-0.0365,-0.0443
146975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1038,0.1021,0.1743,-0.0976,-0.0611,-0.0501,0.1234,0.1441
222228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1759,0.1898,0.079,0.0775,0.0743,-0.1192,0.1909,0.2174
245602,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-0.0583,-0.0034,-0.0098,0.2275,0.2871,-0.0576,0.0583,0.1058
433645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1858,-0.1794,-0.0631,-0.0084,-0.0664,-0.0878,-0.1076,-0.0933
274062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2013,-0.0694,-0.1145,-0.1,-0.1146,-0.0353,-0.0551,-0.0589
236184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2457,0.2266,0.1755,-0.0215,-0.0094,0.1252,0.3194,0.1924
368215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288,0.0886,-0.0715,0.0341,0.009,0.0219,0.1239,0.0607
256013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1839,0.0643,0.1341,0.0694,0.0433,-0.0947,0.2609,0.1967
117922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1043,-0.0474,-0.0591,-0.1799,0.0035,-0.1558,-0.1353,-0.074
7723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925,-0.0378,0.1138,-0.065,-0.0524,0.0503,0.0471,-0.0222
273320,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.0586,0.0368,0.0595,0.3362,0.2088,0.0677,0.1158,0.2517
171220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1471,0.1437,0.2159,-0.1378,-0.0104,-0.0133,0.1484,0.1195
199752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819,-0.0415,0.0127,-0.0189,0.0633,-0.0414,0.0531,0.0046
18287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.0209,0.1127,-0.0832,-0.1032,-0.181,0.1387,0.197
204866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1278,-0.0916,-0.0971,-0.1217,-0.1779,-0.0335,-0.165,-0.0819
187930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1396,-0.1067,-0.0918,-0.0309,-0.0387,-0.222,-0.0091,0.1238
423492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0275,-0.0419,0.1136,-0.0195,-0.0351,0.2035,-0.041,0.056
89908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051,-0.0438,-0.052,-0.0805,-0.0217,0.0479,0.088,0.0994
7909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,-0.079,-0.0658,-0.0104,-0.1242,-0.1296,-0.0003,-0.0041
83488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661,0.0242,-0.1092,-0.0558,0.0343,-0.0297,0.1216,0.1732
347677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.085,0.1488,0.1329,0.0837,0.1473,0.0541,0.179,0.3522
344269,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0745,0.1992,0.0842,0.0244,0.0931,0.5716,0.0589,0.0286
40414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525,0.1157,0.0187,-0.1031,-0.0341,-0.1309,-0.03,-0.0472
158507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0755,0.1178,-0.0627,-0.0515,0.0103,-0.0057,-0.0164,0.3078
167642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1295,0.1533,0.0377,0.0828,0.0042,0.0541,-0.1038,-0.0313
390706,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0183,0.0794,-0.0649,0.0809,0.1218,0.4051,0.0581,0.0891
125553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,-0.034,0.0511,-0.074,0.0673,0.1192,0.0958,0.066
327934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246,0.1175,-0.0735,0.0311,0.0117,0.031,-0.0698,-0.0278
33737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.1612,0.1217,0.0093,-0.1234,-0.0574,-0.055,0.3748,0.3073
175452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0.0521,0.0861,-0.1835,-0.1089,-0.1161,0.0301,-0.018
104028,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4364,0.3841,0.2313,0.045,-0.1402,0.0506,0.1611,0.0945
241644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391,0.0478,-0.1736,0.0284,0.0177,-0.1724,-0.0809,0.0268
349809,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0681,0.1274,-0.0008,0.2709,0.2131,0.0353,0.0378,0.1184
373995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027,0.001,-0.0484,-0.0037,-0.0138,0.0375,-0.0115,-0.0319
164667,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987,-0.026,-0.0764,0.1829,0.2103,0.0432,-0.0242,-0.0229
28338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253,-0.0856,-0.0183,-0.0515,-0.0619,-0.0432,-0.0702,-0.0632
72170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132,-0.0491,-0.1283,-0.0297,-0.0632,-0.0542,-0.1611,-0.1099
77031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204,0.0797,0.079,-0.0355,0.0521,-0.1012,0.0386,0.1825
47013,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0578,0.0547,-0.1071,0.0711,0.193,0.3098,-0.0695,0.0633
234566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0934,-0.0003,-0.059,0.0496,0.0926,-0.0198,0.163,0.2003
327086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194,-0.1172,-0.0643,-0.0687,-0.0508,-0.0663,-0.0574,0.0056
158504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0721,0.1903,0.074,-0.0441,0.1036,0.0596,0.0939,0.3432
132043,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0183,-0.0534,-0.0205,0.3025,0.185,-0.0058,-0.0012,0.0886
23661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854,-0.0011,-0.0914,-0.1398,-0.0542,-0.1934,0.0047,-0.0857
262573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,-0.0142,-0.0056,-0.0554,0.0216,0.169,0.0454,0.0067
414225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858,0.052,0.0568,-0.039,-0.0873,0.0805,0.0605,0.2146
334037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691,0.08,0.064,0.0694,0.1145,0.0551,0.0055,0.1097
21137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1396,-0.1059,0.0142,-0.0497,0.017,-0.0612,-0.18,-0.0293
174895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1714,0.1235,0.076,0.0393,0.0345,0.0375,0.0456,-0.0011
236234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1903,0.2244,0.0885,0.0297,0.0386,0.1541,0.2596,0.2114
367684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111,-0.1136,-0.1353,0.0549,0.0272,0.0484,-0.1018,-0.0507
332308,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3447,0.4868,0.3158,-0.0823,-0.0851,0.0396,0.0965,-0.0813
12676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.0232,0.1287,-0.0289,0.0076,0.1329,0.0178,0.1513
184743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1472,-0.1149,-0.1037,-0.131,-0.0648,-0.0418,-0.1378,-0.1386
170759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0006,0.0155,0.0651,-0.1519,-0.0377,-0.0563,-0.0857,-0.0578
37992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885,-0.0857,-0.1605,-0.0269,-0.086,-0.0958,-0.1466,-0.0432
118450,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.0095,0.1259,-0.1576,0.5133,0.305,0.1633,-0.0379,0.0115
58082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055,0.0459,-0.1153,0.0215,-0.0748,-0.1679,-0.1232,-0.0624
99282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0901,0.056,0.0014,-0.0866,-0.0238,0.0024,0.3807,0.3029
88859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0598,-0.0524,0.0322,-0.027,0.0287,0.2171,-0.0579,0.0197
412383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864,-0.1061,-0.0619,-0.1337,-0.054,-0.1404,0.0232,-0.1087
379040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796,-0.034,-0.1035,-0.0262,0.0041,0.017,0.0675,-0.041
150967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548,0.076,0.1557,-0.0344,-0.1573,-0.0512,-0.151,-0.0781
21983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303,-0.1237,-0.0073,0.0029,-0.0221,-0.099,-0.0497,-0.016
400792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0511,0.0457,0.0466,0.0515,0.199,-0.0517,0.2243,0.3583
74385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1078,0.0777,0.0326,-0.0729,-0.0248,-0.1344,-0.031,0.0109
132861,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,-0.0828,-0.0196,-0.0876,0.3798,0.3111,0.055,-0.0192,0.0663
99262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1244,0.0768,0.0517,0.041,0.0198,-0.0201,0.1072,0.2044
149752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1548,-0.123,-0.2294,0.0268,-0.0283,-0.0744,0.0023,0.1033
326990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0728,0.0547,0.0063,-0.0574,0.1079,-0.0963,0.1858,0.2319
49160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024,-0.2007,-0.0713,-0.113,-0.0567,-0.0042,-0.0211,-0.0307
121351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1122,-0.1581,-0.0118,-0.1079,0.0297,-0.1749,0.1488,0.2003
101244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049,-0.1092,-0.1409,-0.0608,-0.1238,-0.0569,-0.0129,0.0169
63523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1165,-0.1251,-0.0704,-0.0227,-0.0646,-0.0867,-0.076,-0.1151
335930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1683,-0.1759,-0.2216,0.1215,0.0945,-0.0968,-0.0101,0.096
161967,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1635,0.3911,0.0282,0.0676,0.0487,0.0386,0.0148,0.0404
398721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0826,0.0053,-0.0411,-0.0593,-0.0702,0.0174,0.0452,-0.009
99747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969,-0.0235,-0.1904,0.0394,-0.0406,-0.274,-0.0852,-0.0006
366445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184,-0.0414,-0.1127,-0.0959,-0.0958,-0.0552,-0.171,-0.0528
4230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1556,0.1554,0.3344,-0.0017,0.0528,0.0051,0.1297,0.1739
166322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611,-0.0901,0.0204,-0.0153,0.05,-0.0423,0.1631,0.1314
123007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885,0.0382,-0.0562,0.0438,0.0057,0.0962,-0.0601,-0.0498
250631,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0299,0.0726,0.0847,-0.1401,0.0304,-0.039,0.2361,0.2967
110352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1108,-0.1192,-0.1584,-0.0791,-0.0181,-0.0557,-0.0604,-0.0685
61918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123,0.0388,-0.0411,-0.1672,-0.0614,-0.1525,0.0382,-0.0709
178115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604,-0.0542,-0.1755,0.0025,0.0349,-0.0591,0.0762,0.1054
29626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605,-0.0607,0.0426,0.0518,0.0514,0.0518,0.0558,0.0913
126304,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0975,0.0458,-0.0254,0.4511,0.2199,0.2496,0.0003,0.0417
275015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1289,-0.1712,-0.0491,-0.0131,0.0327,0.0289,0.0324,0.0017
50416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1227,0.1584,0.0897,-0.0313,0.0012,0.0393,0.0763,0.024
124753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1164,0.1337,0.0415,0.0589,0.1055,0.0702,0.141,0.2201
19188,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.2285,0.3251,0.1347,0.1975,0.0969,0.0675,0.1427,0.257
403437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556,0.0675,0.0179,-0.0038,0.0374,-0.1225,-0.0399,0.0908
212682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0478,0.0099,-0.0611,0.2213,0.1545,-0.0324,0.0066,0.0117
45720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0533,0.0942,0.164,-0.1577,-0.0178,-0.1012,0.1869,0.2345
140888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1029,-0.0464,-0.0698,-0.1861,-0.0191,-0.072,-0.0674,-0.0208
185883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327,0.0596,-0.0791,0.0019,0.0349,0.0406,0.0197,0.1587
274036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1139,-0.1179,-0.0117,-0.1391,-0.1368,-0.0741,-0.0236,-0.0377
387578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1303,-0.063,-0.085,-0.1209,-0.0393,-0.0311,0.0118,0.0063
346767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527,-0.0831,-0.0563,0.0254,0.0787,0.0488,0.0949,0.1016
21215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131,0.1082,0.0405,-0.1297,-0.0893,-0.1351,-0.0499,-0.0817
13740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.114,0.0325,0.164,0.0399,0.0436,0.1177,0.0182,0.2358
337487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072,-0.116,-0.0045,-0.031,-0.0125,-0.0085,0.0136,-0.0937
377109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.0662,-0.0002,-0.0408,0.0071,0.0899,-0.078,0.1609,0.2725
223321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285,-0.0841,0.0114,-0.0171,0.0032,-0.0224,-0.0064,0.0425
216275,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,-0.0084,0.0267,-0.0683,0.4411,0.2985,0.0809,0.0323,0.0963
262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1533,0.2201,0.1509,-0.0646,0.0537,0.1151,0.0305,0.0164
414566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1432,0.1221,0.1106,-0.0758,-0.0393,0.011,0.0644,0.1169
69209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066,0.0438,0.011,-0.131,0.1108,-0.049,0.0887,0.0556
390717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075,-0.0666,-0.1226,-0.0477,0.0733,0.1593,-0.0085,0.0785
423338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838,-0.1202,-0.0539,-0.0664,-0.088,-0.1328,-0.1255,-0.1309
91455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744,-0.0664,-0.0428,0.1211,0.0034,-0.0929,-0.0542,0.1284
